,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
301,2005-02-25 15:10:44,1109362244.0,adsk,0.0,29.83,61.767895878524925,1211.37,17.62586784483177,44.14202803369315
302,2005-04-19 09:08:08,1113916088.0,adsk,0.0,31.69,71.85466377440348,1152.78,11.93668980919552,59.917973965207956
303,2007-03-09 02:37:05,1173425825.0,adsk,0.0,38.53,108.94793926247289,1402.84,36.217895810069436,72.73004345240345
304,2007-03-11 12:08:50,1173629330.0,adsk,0.0,38.54,109.00216919739694,1401.89,36.1256493664126,72.87651983098434
305,2007-04-07 14:32:35,1175970755.0,adsk,0.0,39.55,114.47939262472882,1439.37,39.765014322474144,74.71437830225467
306,2007-05-29 18:50:01,1180479001.0,adsk,0.0,44.53,141.48590021691973,1518.11,47.41078797883187,94.07511223808785
307,2007-12-24 21:50:49,1198551049.0,adsk,0.0,51.02,176.6811279826464,1496.45,45.30756906345586,131.37355891919054
308,2008-01-23 23:44:14,1201149854.0,adsk,0.0,40.75,120.9869848156182,1338.6,29.980094188474055,91.00689062714414
309,2008-03-02 21:47:36,1204512456.0,adsk,0.0,31.09,68.60086767895878,1367.68,32.80380637956986,35.797061299388915
310,2009-06-18 19:51:54,1245369114.0,adsk,0.0,20.69,12.20173535791757,918.37,-10.824877409331448,23.02661276724902
311,2012-06-10 06:28:33,1339324113.0,adsk,0.0,32.78,77.76572668112797,1314.99,27.687527309802412,50.07819937132556
312,2012-08-28 20:58:45,1346201925.0,adsk,0.0,31.23,69.36008676789587,1409.3,36.845171626935965,32.5149151409599
313,2012-11-07 12:09:30,1352308170.0,adsk,0.0,32.41,75.75921908893706,1394.53,35.410982181871155,40.3482369070659
314,2013-02-06 12:50:17,1360173017.0,adsk,5.45,39.06,111.82212581344902,1512.12,46.829149876195565,64.99297593725345
315,2013-05-14 02:47:26,1368514046.0,adsk,36.49,38.9,110.95444685466376,1650.34,60.250521920668064,50.703924933995694
316,2013-04-23 04:44:32,1366706672.0,adt,48.01,43.84,0.0,1578.78,0.0,0.0
317,2013-05-09 13:05:42,1368119142.0,adt,69.94,44.47,1.4370437956204276,1626.67,3.0333548689494485,-1.596311073329021
318,2003-12-28 17:36:03,1072650963.0,aee,1.0,45.44,0.0,1626.67,0.0,0.0
319,2004-09-24 17:33:50,1096061630.0,aee,0.804,46.07,1.3864436619718365,1110.11,-31.75567263181839,33.142116293790224
320,2004-11-02 15:30:15,1099423815.0,aee,0.804,48.01,5.65580985915493,1130.56,-30.498503076837963,36.15431293599289
321,2005-03-05 21:55:16,1110077716.0,aee,0.974,51.83,14.062500000000004,1210.08,-25.60998850412193,39.67248850412193
322,2005-12-16 06:43:01,1134733381.0,aee,0.863,52.32,15.140845070422543,1267.32,-22.09114325585399,37.231988326276536
323,2006-01-10 11:29:29,1136910569.0,aee,0.863,51.66,13.688380281690138,1289.69,-20.715941155858285,34.404321437548425
324,2007-02-20 06:12:12,1171969932.0,aee,0.965,53.51,17.75968309859155,1459.68,-10.26575765213596,28.025440750727512
325,2007-12-15 01:09:10,1197698950.0,aee,1.02,53.77,18.33186619718311,1486.59,-8.611457763406232,26.943323960589343
326,2008-01-23 19:17:07,1201133827.0,aee,1.02,46.34,1.980633802816914,1338.6,-17.70918502216185,19.689818824978765
327,2009-02-21 00:56:51,1235195811.0,aee,1.02,25.73,-43.37588028169014,788.42,-51.53165669742481,8.155776415734671
328,2010-02-18 18:51:00,1266537060.0,aee,1.02,25.625,-43.60695422535211,1106.75,-31.962229585595114,-11.644724639756998
329,2010-03-23 07:53:00,1269345180.0,aee,1.02,25.82,-43.17781690140844,1174.17,-27.817565947610763,-15.360250953797678
330,2012-04-23 16:14:50,1335212090.0,aee,86.81,31.45,-30.787852112676056,1366.94,-15.966975477509267,-14.820876635166789
331,2013-05-15 17:35:45,1368653745.0,aee,94.51,36.37,-19.960387323943664,1658.78,1.9739713648127706,-21.934358688756433
332,2007-03-17 16:26:12,1174163172.0,aeo,94.51,29.89,0.0,1387.17,0.0,0.0
333,2007-09-20 19:04:16,1190329456.0,aeo,94.51,25.61,-14.319170291067252,1518.75,9.485499253876592,-23.80466954494384
334,2007-10-13 18:24:50,1192314290.0,aeo,94.51,24.43,-18.266978922716632,1562.47,12.637239848035925,-30.904218770752557
335,2008-01-24 01:42:43,1201156963.0,aeo,94.51,22.64,-24.25560388089662,1352.07,-2.5303315383118243,-21.725272342584795
336,2008-12-08 10:59:42,1228751982.0,aeo,0.054,9.73,-67.44730679156909,909.7,-34.42043873497841,-33.02686805659068
337,2009-01-12 14:36:10,1231788970.0,aeo,0.054,10.13,-66.10906657745065,870.26,-37.263637477742456,-28.84542909970819
338,2009-03-07 19:29:00,1236472140.0,aeo,0.054,8.91,-70.19069923051188,712.87,-48.60975943828082,-21.580939792231064
339,2011-11-17 07:59:18,1321534758.0,aeo,0.054,13.97,-53.261960521913686,1216.13,-12.330139780992953,-40.931820740920735
340,2012-01-01 20:57:00,1325469420.0,aeo,0.054,15.29,-48.84576781532285,1263.02,-8.949876366991795,-39.89589144833106
341,2012-07-23 18:32:30,1343082750.0,aeo,0.054,20.27,-32.18467714954835,1350.52,-2.642069825616189,-29.54260732393216
342,2012-10-14 08:11:53,1350216713.0,aeo,0.054,21.54,-27.93576446972232,1432.84,3.292314568509977,-31.228079038232295
343,2013-03-30 07:41:32,1364643692.0,aeo,0.054,18.7,-37.4372699899632,1562.85,12.66463375072989,-50.10190374069309
344,2013-05-10 12:59:12,1368205152.0,aeo,0.054,19.57,-34.52659752425561,1633.7,17.77215481880375,-52.298752343059355
345,2004-08-03 23:58:46,1091591926.0,aep,1.754,31.64,0.0,1099.69,0.0,0.0
346,2004-10-10 13:54:05,1097430845.0,aep,1.739,32.38,2.3388116308470353,1130.65,2.8153388682265033,-0.476527237379468
347,2005-04-04 22:37:45,1112668665.0,aep,1.435,33.96,7.332490518331227,1176.12,6.950140494139243,0.38235002419198416
348,2007-03-07 02:53:36,1173254016.0,aep,1.342,45.33,43.26801517067003,1391.97,26.578399367094356,16.689615803575677
349,2007-04-10 20:12:53,1176250373.0,aep,1.457,49.34,55.94184576485463,1448.39,31.70893615473452,24.232909610120107
350,2008-01-23 20:30:47,1201138247.0,aep,1.55,43.82,38.49557522123894,1338.6,21.72521346925041,16.770361751988528
351,2011-04-08 04:53:43,1302252823.0,aep,136.63,35.47,12.10493046776232,1328.17,20.776764360865336,-8.671833893103015
352,2011-11-13 10:16:12,1321197372.0,aep,120.73,39.52,24.905183312262967,1239.7,12.73176986241577,12.173413449847196
353,2012-07-27 00:36:41,1343363801.0,aep,123.75,41.95,32.58533501896335,1385.97,26.03279105929853,6.5525439596648205
354,2013-04-25 05:13:54,1366881234.0,aep,126.19,50.9,60.87231352718078,1585.16,44.14607753094054,16.72623599624024
355,2003-10-03 17:23:47,1065216227.0,aes,101.18,7.96,0.0,1029.85,0.0,0.0
356,2003-12-15 21:31:38,1071541898.0,aes,29.748,8.39,5.402010050251263,1068.04,3.7083070350051033,1.69370301524616
357,2004-08-04 00:04:30,1091592270.0,aes,15.619,9.66,21.356783919597994,1098.63,6.678642520755469,14.678141398842525
358,2004-10-26 04:29:14,1098779354.0,aes,15.619,11.05,38.819095477386945,1111.09,7.888527455454679,30.930568021932267
359,2004-12-05 09:19:07,1102256347.0,aes,12.944,12.42,56.03015075376885,1190.33,15.582851871631794,40.447298882137055
360,2005-02-18 08:12:43,1108732363.0,aes,10.698,16.48,107.03517587939697,1201.59,16.676214982764485,90.35896089663248
361,2007-02-19 02:26:15,1171869975.0,aes,6.513,22.3,180.15075376884423,1455.54,41.335145895033264,138.81560787381096
362,2007-04-11 05:09:29,1176282569.0,aes,6.513,22.42,181.65829145728645,1438.87,39.71646356265476,141.9418278946317
363,2008-01-23 21:05:49,1201140349.0,aes,5.378,17.9,124.87437185929646,1338.6,29.980094188474055,94.8942776708224
364,2008-04-23 21:50:03,1209001803.0,aes,5.687,17.63,121.48241206030148,1379.93,33.993299995144945,87.48911206515655
365,2011-05-23 09:17:49,1306156669.0,aes,178.11,13.02,63.56783919597989,1317.37,27.9186289265427,35.64921026943719
366,2011-07-24 02:55:42,1311490542.0,aes,178.11,12.68,59.2964824120603,1343.8,30.485022090595727,28.811460321464573
367,2013-05-23 20:50:51,1369356651.0,aes,279.88,12.9,62.060301507537694,1650.51,60.267029179006656,1.7932723285310388
368,2004-02-15 08:22:54,1076851374.0,aet,0.211,77.5,0.0,1152.11,0.0,0.0
369,2004-08-03 20:44:23,1091580263.0,aet,0.193,86.6,11.74193548387096,1099.69,-4.549912768746027,16.291848252616987
370,2004-11-30 04:45:36,1101807936.0,aet,0.178,118.21,52.52903225806451,1173.82,1.8843686800739545,50.644663577990556
371,2005-02-04 06:20:07,1107516007.0,aet,0.178,130.85,68.83870967741935,1203.03,4.419716867313023,64.41899281010632
372,2005-04-08 02:12:37,1112940757.0,aet,0.177,76.32,-1.522580645161299,1181.2,2.5249325151244366,-4.047513160285735
373,2005-09-23 17:26:49,1127510809.0,aet,0.17,82.71,6.7225806451612815,1215.29,5.4838513683589305,1.238729276802351
374,2006-01-11 03:31:09,1136968269.0,aet,0.172,92.65,19.5483870967742,1294.18,12.331287811059722,7.217099285714477
375,2006-05-07 11:34:24,1147016064.0,aet,0.172,37.99,-50.98064516129032,1312.25,13.899714436989532,-64.88035959827985
376,2007-01-25 23:46:33,1169786793.0,aet,0.253,41.1,-46.96774193548387,1423.9,23.590629366987546,-70.55837130247141
377,2007-02-20 08:05:18,1171976718.0,aet,0.253,45.61,-41.148387096774194,1459.68,26.69623560250325,-67.84462269927744
378,2007-04-06 18:34:03,1175898843.0,aet,0.272,45.0,-41.935483870967744,1437.77,24.79450746890489,-66.72999133987264
379,2008-01-23 22:12:23,1201144343.0,aet,0.31,54.11,-30.180645161290325,1338.6,16.18682243882963,-46.36746760011995
380,2008-02-22 22:13:00,1203736380.0,aet,0.31,50.13,-35.31612903225806,1353.11,17.44625079202507,-52.76237982428313
381,2008-11-01 10:58:06,1225551486.0,aet,0.389,24.87,-67.90967741935484,930.09,-19.270729357439816,-48.638948061915016
382,2009-10-02 08:48:44,1254487724.0,aet,0.389,27.58,-64.41290322580645,1025.21,-11.014573261233727,-53.39832996457272
383,2009-10-15 09:39:45,1255613985.0,aet,0.389,26.03,-66.41290322580645,1096.56,-4.821588216402945,-61.5913150094035
384,2012-12-19 21:05:07,1355969107.0,aet,43.0,46.0,-40.64516129032258,1435.81,24.624384824365738,-65.26954611468831
385,2013-06-05 05:12:09,1370423529.0,aet,63.37,59.36,-23.406451612903226,1608.9,39.64812387706037,-63.0545754899636
386,2003-10-03 17:29:50,1065216590.0,afl,0.173,33.43,0.0,1029.85,0.0,0.0
387,2003-12-07 12:26:30,1070817990.0,afl,0.206,35.47,6.102303320370922,1069.72,3.8714375879982637,2.230865732372658
388,2004-06-27 21:50:24,1088387424.0,afl,0.203,40.4,20.849536344600654,1140.65,10.758848375977102,10.090687968623552
389,2004-08-29 05:10:22,1093770622.0,afl,0.226,39.99,19.62309303021239,1105.09,7.305918337621985,12.317174692590406
390,2005-01-25 00:35:34,1106631334.0,afl,0.189,39.58,18.396649715824108,1168.41,13.4543865611497,4.942263154674407
391,2005-03-17 18:20:48,1111098048.0,afl,0.189,38.22,14.328447502243492,1190.21,15.57119968927515,-1.242752187031659
392,2005-04-06 19:09:19,1112828959.0,afl,0.189,37.0,10.679030810649119,1184.07,14.97499635869302,-4.295965548043901
393,2005-08-28 22:41:53,1125283313.0,afl,0.162,43.93,31.40891414896799,1212.37,17.722969364470554,13.685944784497437
394,2006-02-02 01:16:50,1138861010.0,afl,0.162,47.17,41.10080765779241,1270.84,23.400495217750162,17.700312440042246
395,2006-05-28 02:32:55,1148797975.0,afl,0.185,46.78,39.93419084654503,1272.88,23.598582317813296,16.335608528731733
396,2007-02-20 18:32:53,1172014373.0,afl,0.171,48.45,44.92970385880946,1459.68,41.73714618633784,3.1925576724716223
397,2007-04-08 10:16:28,1176041788.0,afl,0.171,47.92,43.34430152557584,1443.76,40.191289993688414,3.1530115318874223
398,2008-01-01 12:20:40,1199208040.0,afl,0.172,62.63,87.34669458570148,1443.76,40.191289993688414,47.15540459201307
399,2008-01-23 12:52:38,1201110758.0,afl,0.172,61.31,83.39814537840265,1338.6,29.980094188474055,53.41805118992859
400,2009-01-29 12:02:15,1233248535.0,afl,0.241,25.06,-25.037391564463064,845.14,-17.93562169247948,-7.101769871983585
401,2011-12-30 09:10:57,1325254257.0,afl,33.03,43.27,29.434639545318586,1257.6,22.11487109773268,7.319768447585904
402,2012-07-17 03:10:14,1342509014.0,afl,30.49,43.2,29.225246784325464,1363.67,32.41442928581834,-3.18918250149288
403,2013-05-07 11:42:45,1367941365.0,afl,27.57,55.61,66.34759198324858,1625.96,57.88318687187456,8.46440511137402
404,2003-11-17 22:46:03,1069127163.0,agn,0.739,76.65,0.0,1043.63,0.0,0.0
405,2004-06-19 14:49:29,1087670969.0,agn,0.695,91.42,19.26940639269406,1133.56,8.61703860563608,10.652367787057978
406,2004-08-10 02:33:38,1092119618.0,agn,0.637,69.32,-9.562948467058071,1079.04,3.392964939681674,-12.955913406739745
407,2004-11-02 14:09:49,1099418989.0,agn,0.637,72.5,-5.414220482713641,1130.56,8.329580406849155,-13.743800889562795
408,2005-03-10 01:40:57,1110436857.0,agn,0.522,75.47,-1.5394651011089455,1209.25,15.869608961030238,-17.409074062139183
409,2005-04-04 23:20:33,1112671233.0,agn,0.522,69.07,-9.889106327462507,1176.12,12.695112252426604,-22.58421857988911
410,2005-08-29 12:42:47,1125333767.0,agn,0.51,92.83,21.10893672537507,1212.28,16.15994174180503,4.948994983570039
411,2006-06-21 09:29:01,1150896541.0,agn,0.47,104.14,35.86431833007174,1252.2,19.98505217366307,15.879266156408669
412,2007-02-20 16:30:00,1172007000.0,agn,0.544,113.32,47.840834964122614,1459.68,39.8656612017669,7.975173762355716
413,2007-04-06 22:28:10,1175912890.0,agn,0.544,113.52,48.10176125244617,1437.77,37.76625815662638,10.335503095819789
414,2008-01-23 23:06:53,1201147613.0,agn,0.449,65.01,-15.185909980430528,1338.6,28.26384829872654,-43.44975827915707
415,2008-02-16 18:44:49,1203205489.0,agn,0.436,63.89,-16.647097195042406,1367.21,31.00524132115787,-47.652338516200274
416,2008-05-17 08:24:31,1211027071.0,agn,0.429,54.11,-29.406392694063932,1408.66,34.97695543439725,-64.38334812846118
417,2012-08-11 08:06:33,1344686793.0,agn,28.52,85.61,11.689497716894968,1402.22,34.3598785010013,-22.670380784106328
418,2012-08-22 22:58:41,1345690721.0,agn,28.52,85.43,11.454664057403784,1413.49,35.439763134444185,-23.985099077040402
419,2013-04-22 02:49:52,1366613392.0,agn,26.63,113.74,48.38878016960207,1562.5,49.71781186819082,-1.32903169858875
420,2013-05-12 05:08:18,1368349698.0,agn,40.37,104.18,35.916503587736464,1626.67,55.86654274024318,-19.95003915250672
421,2004-02-15 09:40:39,1076856039.0,aig,1.15,74.72,0.0,1152.11,0.0,0.0
422,2004-08-18 11:50:54,1092844254.0,aig,1.173,68.32,-8.565310492505361,1095.17,-4.942236418397535,-3.6230740741078264
423,2005-01-18 04:07:03,1106039223.0,aig,1.162,66.14,-11.482869379014987,1195.98,3.8077961305778203,-15.290665509592808
424,2005-04-28 12:07:20,1114704440.0,aig,1.162,51.85,-30.607601713062095,1143.22,-0.7716277091597047,-29.83597400390239
425,2006-01-07 18:38:22,1136677102.0,aig,1.294,70.11,-6.169700214132762,1273.46,10.532848425931563,-16.702548640064325
426,2006-06-17 17:06:59,1150578419.0,aig,1.384,59.87,-19.87419700214133,1230.04,6.764111065783656,-26.638308067924985
427,2007-01-23 22:00:19,1169607619.0,aig,1.384,69.8,-6.584582441113493,1427.99,23.94563019156158,-30.530212632675074
428,2007-03-15 06:01:57,1173952917.0,aig,1.687,67.0,-10.331905781584581,1392.28,20.846099764779414,-31.178005546363995
429,2007-05-04 05:36:10,1178271370.0,aig,1.687,70.65,-5.447002141327614,1505.62,30.683702077058616,-36.13070421838623
430,2007-06-05 04:27:22,1181032042.0,aig,1.614,72.55,-2.904175588865099,1530.95,32.882276865924275,-35.78645245478938
431,2007-07-06 07:35:21,1183721721.0,aig,1.614,70.27,-5.955567451820133,1530.44,32.83801025943705,-38.79357771125718
432,2008-01-23 16:02:26,1201122146.0,aig,1.918,52.07,-30.313169164882225,1338.6,16.18682243882963,-46.499991603711855
433,2008-05-23 12:57:40,1211561860.0,aig,2.282,37.81,-49.397751605995715,1375.93,19.426964439159473,-68.82471604515518
434,2008-09-21 02:42:52,1221979372.0,aig,2.411,3.85,-94.84743040685225,1206.51,4.721771358637639,-99.5692017654899
435,2008-10-27 11:48:40,1225122520.0,aig,2.411,1.7,-97.72483940042827,848.92,-26.316063570318803,-71.40877583010946
436,2008-12-17 11:42:57,1229532177.0,aig,3.273,1.8,-97.59100642398288,904.42,-21.498815217296958,-76.09219120668592
437,2008-12-19 05:47:27,1229683647.0,aig,3.273,1.67,-97.76498929336188,887.88,-22.934442023765087,-74.83054726959679
438,2009-01-06 14:34:51,1231270491.0,aig,3.273,1.66,-97.77837259100643,934.7,-18.87059395370233,-78.9077786373041
439,2010-01-05 22:17:53,1262747873.0,aig,3.273,29.33,-60.74678800856531,1136.52,-1.353169402227211,-59.3936186063381
440,2011-04-29 00:43:45,1304052225.0,aig,95.52,31.8,-57.441113490364025,1363.61,18.35762210205623,-75.79873559242026
441,2011-09-02 15:22:28,1314991348.0,aig,85.55,24.08,-67.77301927194861,1173.97,1.8973882702172646,-69.67040754216588
442,2011-11-03 02:27:12,1320301632.0,aig,76.86,24.19,-67.62580299785867,1261.15,9.46437406150456,-77.09017705936323
443,2011-11-04 17:31:20,1320442280.0,aig,76.86,23.75,-68.21466809421841,1253.23,8.776939701938193,-76.9916077961566
444,2012-01-02 19:39:36,1325551176.0,aig,81.27,23.2,-68.95074946466809,1257.6,9.15624376144639,-78.10699322611448
445,2012-03-10 07:53:56,1331384036.0,aig,66.35,28.25,-62.19218415417559,1352.63,17.40458810356652,-79.59677225774212
446,2012-07-01 20:48:59,1341190139.0,aig,74.18,32.09,-57.05299785867237,1329.04,15.357040560363167,-72.41003841903554
447,2012-07-13 10:02:58,1342188178.0,aig,74.18,30.47,-59.2210920770878,1356.78,17.76479676419787,-76.98588884128567
448,2012-11-12 11:30:45,1352737845.0,aig,71.9,32.17,-56.945931477516055,1380.03,19.782833236409726,-76.72876471392578
449,2013-01-30 10:56:28,1359561388.0,aig,71.9,37.82,-49.38436830835118,1501.96,30.366024077562052,-79.75039238591323
450,2013-04-22 02:32:25,1366612345.0,aig,48.99,38.88,-47.96573875802997,1562.5,35.62073065939885,-83.58646941742882
451,2013-05-11 13:26:32,1368293192.0,aig,45.01,44.18,-40.87259100642398,1632.69,41.71303087378811,-82.58562188021209
